_id,timestamp,message.hostname,message.imu.left.accelerations.x,message.imu.left.accelerations.y,message.imu.left.accelerations.z,message.imu.left.gyroscopes.x,message.imu.left.gyroscopes.y,message.imu.left.gyroscopes.z,message.imu.middle.accelerations.x,message.imu.middle.accelerations.y,message.imu.middle.accelerations.z,message.imu.middle.gyroscopes.x,message.imu.middle.gyroscopes.y,message.imu.middle.gyroscopes.z,message.imu.right.accelerations.x,message.imu.right.accelerations.y,message.imu.right.accelerations.z,message.imu.right.gyroscopes.x,message.imu.right.gyroscopes.y,message.imu.right.gyroscopes.z,message.timecode,message.timestamp,message.values[0],message.values[1],message.values[2],message.values[3],message.values[4],message.values[5],message.values[6],message.values[7],message.values[8],message.values[9],message.values[10],message.values[11],message.values[12],message.values[13],message.values[14],message.values[15],message.values[16],message.values[17]
68f65b24c658f28f7d0937f9,2025-10-20T15:54:12.248Z,raspberrypi,0.28,0.22,10.06,0.01,-0.06,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.11,-0.25,9.88,-0.03,0.03,0.03,33112.34,2025-10-06T07:11:52.343Z,0.28,0.22,10.06,0.01,-0.06,-0.01,0.11,-0.25,9.88,-0.03,0.03,0.03,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b24c658f28f7d0937fc,2025-10-20T15:54:12.256Z,raspberrypi,0.28,0.22,10.06,0.01,-0.06,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.11,-0.25,9.88,-0.03,0.03,0.03,33112.35,2025-10-06T07:11:52.351Z,0.28,0.22,10.06,0.01,-0.06,-0.01,0.11,-0.25,9.88,-0.03,0.03,0.03,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b24c658f28f7d0937fe,2025-10-20T15:54:12.264Z,raspberrypi,9.27,-43.76,11.28,0.19,10,0,0.01,-0.02,39.19,14.92,39.19,9.27,-0.04,0,0.07,-0.21,9.9,-0.01,33112.35,2025-10-06T07:11:52.359Z,9.27,-43.76,11.28,0.19,10,0,-0.04,0,0.07,-0.21,9.9,-0.01,0.01,-0.02,39.19,14.92,39.19,9.27
68f65b24c658f28f7d093800,2025-10-20T15:54:12.272Z,raspberrypi,9.27,-43.76,11.28,0.19,10,0,0.01,-0.02,39.19,14.92,39.19,9.27,-0.04,0,0.07,-0.21,9.9,-0.01,33112.36,2025-10-06T07:11:52.367Z,9.27,-43.76,11.28,0.19,10,0,-0.04,0,0.07,-0.21,9.9,-0.01,0.01,-0.02,39.19,14.92,39.19,9.27
68f65b24c658f28f7d093803,2025-10-20T15:54:12.281Z,raspberrypi,19,14.92,39.19,9.27,-43.76,11.28,-0.22,9.77,0,-0.01,0.02,39.19,0.2,10.09,0.03,-0.05,0,0.06,33112.37,2025-10-06T07:11:52.376Z,19,14.92,39.19,9.27,-43.76,11.28,0.2,10.09,0.03,-0.05,0,0.06,-0.22,9.77,0,-0.01,0.02,39.19
68f65b24c658f28f7d093805,2025-10-20T15:54:12.289Z,raspberrypi,19,14.92,39.19,9.27,-43.76,11.28,-0.22,9.77,0,-0.01,0.02,39.19,0.2,10.09,0.03,-0.05,0,0.06,33112.38,2025-10-06T07:11:52.384Z,19,14.92,39.19,9.27,-43.76,11.28,0.2,10.09,0.03,-0.05,0,0.06,-0.22,9.77,0,-0.01,0.02,39.19
68f65b24c658f28f7d093808,2025-10-20T15:54:12.299Z,raspberrypi,0.02,0.02,39.19,14.92,39.19,9.27,-0.01,0.04,-0.27,9.75,0,-0.01,-43.76,11.28,0.19,10.13,0.02,-0.06,33112.39,2025-10-06T07:11:52.392Z,0.02,0.02,39.19,14.92,39.19,9.27,-43.76,11.28,0.19,10.13,0.02,-0.06,-0.01,0.04,-0.27,9.75,0,-0.01
68f65b24c658f28f7d09380a,2025-10-20T15:54:12.305Z,raspberrypi,0.02,0.02,39.19,14.92,39.19,9.27,-0.01,0.04,-0.27,9.75,0,-0.01,-43.76,11.28,0.19,10.13,0.02,-0.06,33112.4,2025-10-06T07:11:52.400Z,0.02,0.02,39.19,14.92,39.19,9.27,-43.76,11.28,0.19,10.13,0.02,-0.06,-0.01,0.04,-0.27,9.75,0,-0.01
68f65b24c658f28f7d09380c,2025-10-20T15:54:12.314Z,raspberrypi,19,9.81,-0.03,0,0.01,39.19,10.06,0.01,-0.06,-0.01,0.15,-0.24,14.92,39.19,9.27,-43.76,11.28,0.24,33112.4,2025-10-06T07:11:52.408Z,19,9.81,-0.03,0,0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.24,10.06,0.01,-0.06,-0.01,0.15,-0.24
68f65b24c658f28f7d09380f,2025-10-20T15:54:12.321Z,raspberrypi,19,9.81,-0.03,0,0.01,39.19,10.06,0.01,-0.06,-0.01,0.15,-0.24,14.92,39.19,9.27,-43.76,11.28,0.24,33112.41,2025-10-06T07:11:52.416Z,19,9.81,-0.03,0,0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.24,10.06,0.01,-0.06,-0.01,0.15,-0.24
68f65b24c658f28f7d093811,2025-10-20T15:54:12.337Z,raspberrypi,-0.01,0.14,-0.25,9.79,0,0,11.28,0.22,10.07,0.01,-0.06,-0.01,0,39.19,14.92,39.19,9.27,-43.76,33112.42,2025-10-06T07:11:52.424Z,-0.01,0.14,-0.25,9.79,0,0,0,39.19,14.92,39.19,9.27,-43.76,11.28,0.22,10.07,0.01,-0.06,-0.01
68f65b24c658f28f7d093814,2025-10-20T15:54:12.338Z,raspberrypi,-0.01,0.14,-0.25,9.79,0,0,11.28,0.22,10.07,0.01,-0.06,-0.01,0,39.19,14.92,39.19,9.27,-43.76,33112.43,2025-10-06T07:11:52.432Z,-0.01,0.14,-0.25,9.79,0,0,0,39.19,14.92,39.19,9.27,-43.76,11.28,0.22,10.07,0.01,-0.06,-0.01
68f65b24c658f28f7d093816,2025-10-20T15:54:12.347Z,raspberrypi,-0.01,0.14,-0.25,9.79,0,0,11.28,0.22,10.07,0.01,-0.06,-0.01,0,39.19,14.92,39.19,9.27,-43.76,33112.44,2025-10-06T07:11:52.441Z,-0.01,0.14,-0.25,9.79,0,0,0,39.19,14.92,39.19,9.27,-43.76,11.28,0.22,10.07,0.01,-0.06,-0.01
68f65b24c658f28f7d093818,2025-10-20T15:54:12.355Z,raspberrypi,2,39.19,9.27,-43.76,11.28,0.22,9.73,0.01,-0.02,-0.01,39.19,14.92,9.96,0.02,-0.05,0.01,0.05,-0.25,33112.44,2025-10-06T07:11:52.449Z,2,39.19,9.27,-43.76,11.28,0.22,9.96,0.02,-0.05,0.01,0.05,-0.25,9.73,0.01,-0.02,-0.01,39.19,14.92
68f65b24c658f28f7d09381b,2025-10-20T15:54:12.362Z,raspberrypi,2,39.19,9.27,-43.76,11.28,0.22,9.73,0.01,-0.02,-0.01,39.19,14.92,9.96,0.02,-0.05,0.01,0.05,-0.25,33112.45,2025-10-06T07:11:52.457Z,2,39.19,9.27,-43.76,11.28,0.22,9.96,0.02,-0.05,0.01,0.05,-0.25,9.73,0.01,-0.02,-0.01,39.19,14.92
68f65b24c658f28f7d09381e,2025-10-20T15:54:12.370Z,raspberrypi,0.02,39.19,14.92,39.19,9.27,-43.76,0.04,-0.22,9.77,-0.01,-0.02,-0.02,11.28,0.18,10.07,0,-0.03,0,33112.46,2025-10-06T07:11:52.465Z,0.02,39.19,14.92,39.19,9.27,-43.76,11.28,0.18,10.07,0,-0.03,0,0.04,-0.22,9.77,-0.01,-0.02,-0.02
68f65b24c658f28f7d093820,2025-10-20T15:54:12.378Z,raspberrypi,0.02,39.19,14.92,39.19,9.27,-43.76,0.04,-0.22,9.77,-0.01,-0.02,-0.02,11.28,0.18,10.07,0,-0.03,0,33112.47,2025-10-06T07:11:52.473Z,0.02,39.19,14.92,39.19,9.27,-43.76,11.28,0.18,10.07,0,-0.03,0,0.04,-0.22,9.77,-0.01,-0.02,-0.02
68f65b24c658f28f7d093822,2025-10-20T15:54:12.386Z,raspberrypi,0.94,0.01,-0.02,-0.02,39.19,14.92,0,-0.05,-0.01,0.13,-0.27,9.78,39.19,9.27,-43.76,11.28,0.17,9.97,33112.48,2025-10-06T07:11:52.481Z,0.94,0.01,-0.02,-0.02,39.19,14.92,39.19,9.27,-43.76,11.28,0.17,9.97,0,-0.05,-0.01,0.13,-0.27,9.78
68f65b24c658f28f7d093824,2025-10-20T15:54:12.394Z,raspberrypi,0.94,0.01,-0.02,-0.02,39.19,14.92,0,-0.05,-0.01,0.13,-0.27,9.78,39.19,9.27,-43.76,11.28,0.17,9.97,33112.48,2025-10-06T07:11:52.489Z,0.94,0.01,-0.02,-0.02,39.19,14.92,39.19,9.27,-43.76,11.28,0.17,9.97,0,-0.05,-0.01,0.13,-0.27,9.78
68f65b24c658f28f7d093827,2025-10-20T15:54:12.404Z,raspberrypi,0.01,0.11,-0.19,9.75,-0.05,0.01,11.28,0.22,10.06,0.01,-0.04,-0.01,0.01,39.19,14.92,39.19,9.27,-43.76,33112.49,2025-10-06T07:11:52.497Z,0.01,0.11,-0.19,9.75,-0.05,0.01,0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.22,10.06,0.01,-0.04,-0.01
68f65b24c658f28f7d093829,2025-10-20T15:54:12.411Z,raspberrypi,0.01,0.11,-0.19,9.75,-0.05,0.01,11.28,0.22,10.06,0.01,-0.04,-0.01,0.01,39.19,14.92,39.19,9.27,-43.76,33112.5,2025-10-06T07:11:52.506Z,0.01,0.11,-0.19,9.75,-0.05,0.01,0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.22,10.06,0.01,-0.04,-0.01
68f65b24c658f28f7d09382c,2025-10-20T15:54:12.419Z,raspberrypi,0.01,-0.06,-0.01,0.01,-0.28,9.75,9.27,-43.76,11.28,0.23,10.05,-0.01,0.02,0.01,-0.01,39.19,14.92,39.19,33112.51,2025-10-06T07:11:52.514Z,0.01,-0.06,-0.01,0.01,-0.28,9.75,0.02,0.01,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.23,10.05,-0.01
68f65b24c658f28f7d09382e,2025-10-20T15:54:12.427Z,raspberrypi,0.01,-0.06,-0.01,0.01,-0.28,9.75,9.27,-43.76,11.28,0.23,10.05,-0.01,0.02,0.01,-0.01,39.19,14.92,39.19,33112.52,2025-10-06T07:11:52.522Z,0.01,-0.06,-0.01,0.01,-0.28,9.75,0.02,0.01,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.23,10.05,-0.01
68f65b24c658f28f7d093830,2025-10-20T15:54:12.442Z,raspberrypi,0.08,0.17,10.07,0.02,-0.04,0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.11,-0.24,9.82,0.03,0.01,-0.01,33112.53,2025-10-06T07:11:52.530Z,0.08,0.17,10.07,0.02,-0.04,0.01,0.11,-0.24,9.82,0.03,0.01,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b24c658f28f7d093832,2025-10-20T15:54:12.443Z,raspberrypi,0.08,0.17,10.07,0.02,-0.04,0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.11,-0.24,9.82,0.03,0.01,-0.01,33112.53,2025-10-06T07:11:52.538Z,0.08,0.17,10.07,0.02,-0.04,0.01,0.11,-0.24,9.82,0.03,0.01,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b24c658f28f7d093835,2025-10-20T15:54:12.451Z,raspberrypi,-43.76,11.28,0.18,10.05,0.02,-0.06,-0.01,39.19,14.92,39.19,9.27,-43.76,0,0.14,-0.27,9.94,0,-0.01,33112.54,2025-10-06T07:11:52.546Z,-43.76,11.28,0.18,10.05,0.02,-0.06,0,0.14,-0.27,9.94,0,-0.01,-0.01,39.19,14.92,39.19,9.27,-43.76
68f65b24c658f28f7d093838,2025-10-20T15:54:12.459Z,raspberrypi,-43.76,11.28,0.18,10.05,0.02,-0.06,-0.01,39.19,14.92,39.19,9.27,-43.76,0,0.14,-0.27,9.94,0,-0.01,33112.55,2025-10-06T07:11:52.554Z,-43.76,11.28,0.18,10.05,0.02,-0.06,0,0.14,-0.27,9.94,0,-0.01,-0.01,39.19,14.92,39.19,9.27,-43.76
68f65b24c658f28f7d09383a,2025-10-20T15:54:12.468Z,raspberrypi,4.92,39.19,9.27,-43.76,11.28,0.19,9.92,-0.01,0.01,0,39.19,14.92,10.09,0.01,-0.06,0,0.13,-0.19,33112.56,2025-10-06T07:11:52.562Z,4.92,39.19,9.27,-43.76,11.28,0.19,10.09,0.01,-0.06,0,0.13,-0.19,9.92,-0.01,0.01,0,39.19,14.92
68f65b24c658f28f7d09383c,2025-10-20T15:54:12.476Z,raspberrypi,4.92,39.19,9.27,-43.76,11.28,0.19,9.92,-0.01,0.01,0,39.19,14.92,10.09,0.01,-0.06,0,0.13,-0.19,33112.57,2025-10-06T07:11:52.570Z,4.92,39.19,9.27,-43.76,11.28,0.19,10.09,0.01,-0.06,0,0.13,-0.19,9.92,-0.01,0.01,0,39.19,14.92
68f65b24c658f28f7d09383f,2025-10-20T15:54:12.484Z,raspberrypi,4.92,39.19,9.27,-43.76,11.28,0.19,9.92,-0.01,0.01,0,39.19,14.92,10.09,0.01,-0.06,0,0.13,-0.19,33112.57,2025-10-06T07:11:52.579Z,4.92,39.19,9.27,-43.76,11.28,0.19,10.09,0.01,-0.06,0,0.13,-0.19,9.92,-0.01,0.01,0,39.19,14.92
68f65b24c658f28f7d093842,2025-10-20T15:54:12.494Z,raspberrypi,0,-0.07,-0.03,0.06,-0.21,9.77,9.27,-43.76,11.28,0.18,10.07,0,0.01,0,0.01,39.19,14.92,39.19,33112.58,2025-10-06T07:11:52.587Z,0,-0.07,-0.03,0.06,-0.21,9.77,0.01,0,0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.18,10.07,0
68f65b24c658f28f7d093844,2025-10-20T15:54:12.501Z,raspberrypi,0,-0.07,-0.03,0.06,-0.21,9.77,9.27,-43.76,11.28,0.18,10.07,0,0.01,0,0.01,39.19,14.92,39.19,33112.59,2025-10-06T07:11:52.595Z,0,-0.07,-0.03,0.06,-0.21,9.77,0.01,0,0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.18,10.07,0
68f65b24c658f28f7d093846,2025-10-20T15:54:12.508Z,raspberrypi,1,0.16,10.07,0.01,-0.05,0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.09,-0.22,9.77,-0.01,0.01,0,33112.6,2025-10-06T07:11:52.603Z,1,0.16,10.07,0.01,-0.05,0.01,0.09,-0.22,9.77,-0.01,0.01,0,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b24c658f28f7d093848,2025-10-20T15:54:12.518Z,raspberrypi,1,0.16,10.07,0.01,-0.05,0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.09,-0.22,9.77,-0.01,0.01,0,33112.61,2025-10-06T07:11:52.611Z,1,0.16,10.07,0.01,-0.05,0.01,0.09,-0.22,9.77,-0.01,0.01,0,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b24c658f28f7d09384b,2025-10-20T15:54:12.525Z,raspberrypi,43.76,11.28,0.24,10.04,0.01,-0.06,0,39.19,14.92,39.19,9.27,-43.76,-0.01,0.11,-0.23,9.86,-0.03,0,33112.61,2025-10-06T07:11:52.619Z,43.76,11.28,0.24,10.04,0.01,-0.06,-0.01,0.11,-0.23,9.86,-0.03,0,0,39.19,14.92,39.19,9.27,-43.76
68f65b24c658f28f7d09384e,2025-10-20T15:54:12.532Z,raspberrypi,43.76,11.28,0.24,10.04,0.01,-0.06,0,39.19,14.92,39.19,9.27,-43.76,-0.01,0.11,-0.23,9.86,-0.03,0,33112.62,2025-10-06T07:11:52.627Z,43.76,11.28,0.24,10.04,0.01,-0.06,-0.01,0.11,-0.23,9.86,-0.03,0,0,39.19,14.92,39.19,9.27,-43.76
68f65b24c658f28f7d093850,2025-10-20T15:54:12.549Z,raspberrypi,92,39.19,9.27,-43.76,11.28,0.2,9.9,-0.04,0.02,0,39.19,14.92,10.1,0.01,-0.04,0.01,0.13,-0.24,33112.63,2025-10-06T07:11:52.635Z,92,39.19,9.27,-43.76,11.28,0.2,10.1,0.01,-0.04,0.01,0.13,-0.24,9.9,-0.04,0.02,0,39.19,14.92
68f65b24c658f28f7d093852,2025-10-20T15:54:12.550Z,raspberrypi,92,39.19,9.27,-43.76,11.28,0.2,9.9,-0.04,0.02,0,39.19,14.92,10.1,0.01,-0.04,0.01,0.13,-0.24,33112.64,2025-10-06T07:11:52.643Z,92,39.19,9.27,-43.76,11.28,0.2,10.1,0.01,-0.04,0.01,0.13,-0.24,9.9,-0.04,0.02,0,39.19,14.92
68f65b24c658f28f7d093854,2025-10-20T15:54:12.557Z,raspberrypi,0.03,39.19,14.92,39.19,9.27,-43.76,0.01,-0.19,9.82,0.01,0,-0.01,11.28,0.18,10.06,0,-0.04,0,33112.65,2025-10-06T07:11:52.652Z,0.03,39.19,14.92,39.19,9.27,-43.76,11.28,0.18,10.06,0,-0.04,0,0.01,-0.19,9.82,0.01,0,-0.01
68f65b24c658f28f7d093857,2025-10-20T15:54:12.565Z,raspberrypi,0.03,39.19,14.92,39.19,9.27,-43.76,0.01,-0.19,9.82,0.01,0,-0.01,11.28,0.18,10.06,0,-0.04,0,33112.66,2025-10-06T07:11:52.660Z,0.03,39.19,14.92,39.19,9.27,-43.76,11.28,0.18,10.06,0,-0.04,0,0.01,-0.19,9.82,0.01,0,-0.01
68f65b24c658f28f7d09385a,2025-10-20T15:54:12.573Z,raspberrypi,-0.02,0.01,-0.01,39.19,14.92,39.19,-0.06,-0.01,0.05,-0.24,9.74,-0.02,9.27,-43.76,11.28,0.22,10.05,0.01,33112.66,2025-10-06T07:11:52.668Z,-0.02,0.01,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.22,10.05,0.01,-0.06,-0.01,0.05,-0.24,9.74,-0.02
68f65b24c658f28f7d09385c,2025-10-20T15:54:12.581Z,raspberrypi,-0.02,0.01,-0.01,39.19,14.92,39.19,-0.06,-0.01,0.05,-0.24,9.74,-0.02,9.27,-43.76,11.28,0.22,10.05,0.01,33112.67,2025-10-06T07:11:52.676Z,-0.02,0.01,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.22,10.05,0.01,-0.06,-0.01,0.05,-0.24,9.74,-0.02
68f65b24c658f28f7d09385e,2025-10-20T15:54:12.590Z,raspberrypi,0.06,-0.19,9.78,-0.02,-0.01,0.01,0.2,10.07,-0.01,-0.04,-0.01,0.19,39.19,14.92,39.19,9.27,-43.76,11.28,33112.68,2025-10-06T07:11:52.684Z,0.06,-0.19,9.78,-0.02,-0.01,0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.2,10.07,-0.01,-0.04,-0.01,0.19
68f65b24c658f28f7d093860,2025-10-20T15:54:12.598Z,raspberrypi,0.06,-0.19,9.78,-0.02,-0.01,0.01,0.2,10.07,-0.01,-0.04,-0.01,0.19,39.19,14.92,39.19,9.27,-43.76,11.28,33112.69,2025-10-06T07:11:52.692Z,0.06,-0.19,9.78,-0.02,-0.01,0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.2,10.07,-0.01,-0.04,-0.01,0.19
68f65b24c658f28f7d093863,2025-10-20T15:54:12.606Z,raspberrypi,0.01,-0.05,0,0.11,-0.19,9.79,9.27,-43.76,11.28,0.19,9.95,-0.02,0.02,-0.01,-0.01,39.19,14.92,39.19,33112.7,2025-10-06T07:11:52.701Z,0.01,-0.05,0,0.11,-0.19,9.79,0.02,-0.01,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.19,9.95,-0.02
68f65b24c658f28f7d093866,2025-10-20T15:54:12.614Z,raspberrypi,0.01,-0.05,0,0.11,-0.19,9.79,9.27,-43.76,11.28,0.19,9.95,-0.02,0.02,-0.01,-0.01,39.19,14.92,39.19,33112.7,2025-10-06T07:11:52.709Z,0.01,-0.05,0,0.11,-0.19,9.79,0.02,-0.01,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.19,9.95,-0.02
68f65b24c658f28f7d093868,2025-10-20T15:54:12.622Z,raspberrypi,0.02,0.15,10.01,0,-0.04,0,39.19,14.92,39.19,9.27,-43.76,11.28,0.1,-0.24,9.75,0.02,0,-0.01,33112.71,2025-10-06T07:11:52.717Z,0.02,0.15,10.01,0,-0.04,0,0.1,-0.24,9.75,0.02,0,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b24c658f28f7d09386a,2025-10-20T15:54:12.630Z,raspberrypi,0.02,0.15,10.01,0,-0.04,0,39.19,14.92,39.19,9.27,-43.76,11.28,0.1,-0.24,9.75,0.02,0,-0.01,33112.72,2025-10-06T07:11:52.725Z,0.02,0.15,10.01,0,-0.04,0,0.1,-0.24,9.75,0.02,0,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b24c658f28f7d09386c,2025-10-20T15:54:12.645Z,raspberrypi,-43.76,11.28,0.16,10.06,0,-0.04,0,39.19,14.92,39.19,9.27,-43.76,0,0.11,-0.28,9.82,0,-0.01,33112.73,2025-10-06T07:11:52.733Z,-43.76,11.28,0.16,10.06,0,-0.04,0,0.11,-0.28,9.82,0,-0.01,0,39.19,14.92,39.19,9.27,-43.76
68f65b24c658f28f7d09386f,2025-10-20T15:54:12.647Z,raspberrypi,-43.76,11.28,0.16,10.06,0,-0.04,0,39.19,14.92,39.19,9.27,-43.76,0,0.11,-0.28,9.82,0,-0.01,33112.74,2025-10-06T07:11:52.741Z,-43.76,11.28,0.16,10.06,0,-0.04,0,0.11,-0.28,9.82,0,-0.01,0,39.19,14.92,39.19,9.27,-43.76
68f65b24c658f28f7d093872,2025-10-20T15:54:12.655Z,raspberrypi,-43.76,11.28,0.16,10.06,0,-0.04,0,39.19,14.92,39.19,9.27,-43.76,0,0.11,-0.28,9.82,0,-0.01,33112.75,2025-10-06T07:11:52.750Z,-43.76,11.28,0.16,10.06,0,-0.04,0,0.11,-0.28,9.82,0,-0.01,0,39.19,14.92,39.19,9.27,-43.76
68f65b24c658f28f7d093874,2025-10-20T15:54:12.663Z,raspberrypi,1,0.13,-0.2,9.86,-0.01,0.02,11.28,0.21,9.97,0,-0.07,-0.02,-0.01,39.19,14.92,39.19,9.27,-43.76,33112.75,2025-10-06T07:11:52.758Z,1,0.13,-0.2,9.86,-0.01,0.02,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.21,9.97,0,-0.07,-0.02
68f65b24c658f28f7d093876,2025-10-20T15:54:12.671Z,raspberrypi,1,0.13,-0.2,9.86,-0.01,0.02,11.28,0.21,9.97,0,-0.07,-0.02,-0.01,39.19,14.92,39.19,9.27,-43.76,33112.76,2025-10-06T07:11:52.766Z,1,0.13,-0.2,9.86,-0.01,0.02,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.21,9.97,0,-0.07,-0.02
68f65b24c658f28f7d093878,2025-10-20T15:54:12.679Z,raspberrypi,0,-0.03,-0.01,0.02,-0.22,9.87,9.27,-43.76,11.28,0.17,10.1,0.01,-0.02,0,-0.02,39.19,14.92,39.19,33112.77,2025-10-06T07:11:52.774Z,0,-0.03,-0.01,0.02,-0.22,9.87,-0.02,0,-0.02,39.19,14.92,39.19,9.27,-43.76,11.28,0.17,10.1,0.01
68f65b24c658f28f7d09387b,2025-10-20T15:54:12.687Z,raspberrypi,0,-0.03,-0.01,0.02,-0.22,9.87,9.27,-43.76,11.28,0.17,10.1,0.01,-0.02,0,-0.02,39.19,14.92,39.19,33112.78,2025-10-06T07:11:52.782Z,0,-0.03,-0.01,0.02,-0.22,9.87,-0.02,0,-0.02,39.19,14.92,39.19,9.27,-43.76,11.28,0.17,10.1,0.01
68f65b24c658f28f7d09387e,2025-10-20T15:54:12.700Z,raspberrypi,0.08,0.18,10.03,0.01,-0.08,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28,-0.01,-0.24,9.84,-0.03,0.02,0.02,33112.79,2025-10-06T07:11:52.790Z,0.08,0.18,10.03,0.01,-0.08,-0.01,-0.01,-0.24,9.84,-0.03,0.02,0.02,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b24c658f28f7d093880,2025-10-20T15:54:12.735Z,raspberrypi,0.08,0.18,10.03,0.01,-0.08,-0.01,39.19,14.92,39.19,9.27,-43.76,11.28,-0.01,-0.24,9.84,-0.03,0.02,0.02,33112.79,2025-10-06T07:11:52.798Z,0.08,0.18,10.03,0.01,-0.08,-0.01,-0.01,-0.24,9.84,-0.03,0.02,0.02,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b24c658f28f7d093882,2025-10-20T15:54:12.736Z,raspberrypi,-43.76,11.28,0.21,10.05,0,-0.07,0,39.19,14.92,39.19,9.27,-43.76,-0.01,0.13,-0.24,9.68,-0.03,0.01,33112.8,2025-10-06T07:11:52.806Z,-43.76,11.28,0.21,10.05,0,-0.07,-0.01,0.13,-0.24,9.68,-0.03,0.01,0,39.19,14.92,39.19,9.27,-43.76
68f65b24c658f28f7d093884,2025-10-20T15:54:12.736Z,raspberrypi,-43.76,11.28,0.21,10.05,0,-0.07,0,39.19,14.92,39.19,9.27,-43.76,-0.01,0.13,-0.24,9.68,-0.03,0.01,33112.81,2025-10-06T07:11:52.814Z,-43.76,11.28,0.21,10.05,0,-0.07,-0.01,0.13,-0.24,9.68,-0.03,0.01,0,39.19,14.92,39.19,9.27,-43.76
68f65b24c658f28f7d093886,2025-10-20T15:54:12.737Z,raspberrypi,14.92,39.19,9.27,-43.76,11.28,0.17,9.88,0,0.01,0,39.19,14.92,10.03,0.01,-0.08,-0.01,0.16,-0.24,33112.82,2025-10-06T07:11:52.823Z,14.92,39.19,9.27,-43.76,11.28,0.17,10.03,0.01,-0.08,-0.01,0.16,-0.24,9.88,0,0.01,0,39.19,14.92
68f65b24c658f28f7d093888,2025-10-20T15:54:12.737Z,raspberrypi,14.92,39.19,9.27,-43.76,11.28,0.17,9.88,0,0.01,0,39.19,14.92,10.03,0.01,-0.08,-0.01,0.16,-0.24,33112.83,2025-10-06T07:11:52.831Z,14.92,39.19,9.27,-43.76,11.28,0.17,10.03,0.01,-0.08,-0.01,0.16,-0.24,9.88,0,0.01,0,39.19,14.92
68f65b24c658f28f7d09388c,2025-10-20T15:54:12.745Z,raspberrypi,0.02,0.01,39.19,14.92,39.19,9.27,0,0.06,-0.19,9.8,-0.02,0.03,-43.76,11.28,0.18,10.04,-0.01,-0.05,33112.83,2025-10-06T07:11:52.839Z,0.02,0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.18,10.04,-0.01,-0.05,0,0.06,-0.19,9.8,-0.02,0.03
68f65b24c658f28f7d09388e,2025-10-20T15:54:12.752Z,raspberrypi,0.02,0.01,39.19,14.92,39.19,9.27,0,0.06,-0.19,9.8,-0.02,0.03,-43.76,11.28,0.18,10.04,-0.01,-0.05,33112.84,2025-10-06T07:11:52.847Z,0.02,0.01,39.19,14.92,39.19,9.27,-43.76,11.28,0.18,10.04,-0.01,-0.05,0,0.06,-0.19,9.8,-0.02,0.03
68f65b24c658f28f7d093890,2025-10-20T15:54:12.760Z,raspberrypi,0.23,9.73,-0.01,0.01,0,39.19,10.04,0.02,-0.05,0,0.09,-0.22,14.92,39.19,9.27,-43.76,11.28,0.21,33112.85,2025-10-06T07:11:52.855Z,0.23,9.73,-0.01,0.01,0,39.19,14.92,39.19,9.27,-43.76,11.28,0.21,10.04,0.02,-0.05,0,0.09,-0.22
68f65b24c658f28f7d093893,2025-10-20T15:54:12.769Z,raspberrypi,0.23,9.73,-0.01,0.01,0,39.19,10.04,0.02,-0.05,0,0.09,-0.22,14.92,39.19,9.27,-43.76,11.28,0.21,33112.86,2025-10-06T07:11:52.863Z,0.23,9.73,-0.01,0.01,0,39.19,14.92,39.19,9.27,-43.76,11.28,0.21,10.04,0.02,-0.05,0,0.09,-0.22
